,song,singer,id,url,preview_urls,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,hot,cluster
317,Boom Boom,John Lee Hooker,2Mr1bGI2E10K7Mt1UJZ6Mw,https://open.spotify.com/track/2Mr1bGI2E10K7Mt1UJZ6Mw,,0.441,0.455,10.0,-14.207,1.0,0.0485,0.62,0.00187,0.135,0.918,160.9,audio_features,2Mr1bGI2E10K7Mt1UJZ6Mw,spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw,https://api.spotify.com/v1/tracks/2Mr1bGI2E10K7Mt1UJZ6Mw,https://api.spotify.com/v1/audio-analysis/2Mr1bGI2E10K7Mt1UJZ6Mw,152351.0,4.0,False,9
318,Spoonful,Howlin’ Wolf,7j02rdE5RVtNcNMuLGY5SS,https://open.spotify.com/track/7j02rdE5RVtNcNMuLGY5SS,,0.821,0.376,0.0,-13.622,1.0,0.0487,0.669,1.39e-05,0.106,0.824,119.039,audio_features,7j02rdE5RVtNcNMuLGY5SS,spotify:track:7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/tracks/7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/audio-analysis/7j02rdE5RVtNcNMuLGY5SS,170000.0,4.0,False,11
319,Walk Away Renée,The Left Banke,6utiXjyN4dWoMNEZa2skxn,https://open.spotify.com/track/6utiXjyN4dWoMNEZa2skxn,,0.405,0.563,9.0,-7.313,1.0,0.033,0.735,0.0,0.198,0.592,117.777,audio_features,6utiXjyN4dWoMNEZa2skxn,spotify:track:6utiXjyN4dWoMNEZa2skxn,https://api.spotify.com/v1/tracks/6utiXjyN4dWoMNEZa2skxn,https://api.spotify.com/v1/audio-analysis/6utiXjyN4dWoMNEZa2skxn,164813.0,4.0,False,2
320,Walk on the Wild Side,Lou Reed,5p3JunprHCxClJjOmcLV8G,https://open.spotify.com/track/5p3JunprHCxClJjOmcLV8G,,0.575,0.318,0.0,-16.729,1.0,0.109,0.683,0.000202,0.0934,0.385,104.522,audio_features,5p3JunprHCxClJjOmcLV8G,spotify:track:5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,254173.0,4.0,False,12
321,"Oh, Pretty Woman",Roy Orbison,48i055G1OT5KxGGftwFxWy,https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy,,0.619,0.603,9.0,-9.481,1.0,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,48i055G1OT5KxGGftwFxWy,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933.0,4.0,False,5
322,Dance to the Music,Sly & the Family Stone,1MQWtVcs0PKsY4PA6ZvLiy,https://open.spotify.com/track/1MQWtVcs0PKsY4PA6ZvLiy,,0.703,0.529,7.0,-11.112,1.0,0.1,0.0168,0.00057,0.911,0.772,128.059,audio_features,1MQWtVcs0PKsY4PA6ZvLiy,spotify:track:1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/tracks/1MQWtVcs0PKsY4PA6ZvLiy,https://api.spotify.com/v1/audio-analysis/1MQWtVcs0PKsY4PA6ZvLiy,179427.0,4.0,False,4
323,Good Times,Chic,2wYKNcoqKW4IEcllj42xz1,https://open.spotify.com/track/2wYKNcoqKW4IEcllj42xz1,,0.869,0.503,2.0,-12.804,1.0,0.0479,0.0818,0.00837,0.187,0.914,112.664,audio_features,2wYKNcoqKW4IEcllj42xz1,spotify:track:2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/tracks/2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/audio-analysis/2wYKNcoqKW4IEcllj42xz1,486187.0,4.0,False,11
324,I m Your Hoochie Coochie Man,Muddy Waters,3KSchPNSklO5McIqRH3qYX,https://open.spotify.com/track/3KSchPNSklO5McIqRH3qYX,,0.542,0.588,2.0,-9.268,1.0,0.0665,0.67,0.158,0.241,0.881,113.948,audio_features,3KSchPNSklO5McIqRH3qYX,spotify:track:3KSchPNSklO5McIqRH3qYX,https://api.spotify.com/v1/tracks/3KSchPNSklO5McIqRH3qYX,https://api.spotify.com/v1/audio-analysis/3KSchPNSklO5McIqRH3qYX,238533.0,3.0,False,10
325,Moondance,Van Morrison,683b4ikwa62JevCjwrmfg6,https://open.spotify.com/track/683b4ikwa62JevCjwrmfg6,,0.606,0.282,9.0,-12.207,0.0,0.0339,0.501,8.3e-06,0.152,0.563,67.409,audio_features,683b4ikwa62JevCjwrmfg6,spotify:track:683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/tracks/683b4ikwa62JevCjwrmfg6,https://api.spotify.com/v1/audio-analysis/683b4ikwa62JevCjwrmfg6,274040.0,4.0,False,13
326,Fire and Rain,James Taylor,1oht5GevPN9t1T3kG1m1GO,https://open.spotify.com/track/1oht5GevPN9t1T3kG1m1GO,,0.597,0.271,5.0,-17.293,1.0,0.0394,0.766,0.0119,0.0933,0.338,76.271,audio_features,1oht5GevPN9t1T3kG1m1GO,spotify:track:1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/tracks/1oht5GevPN9t1T3kG1m1GO,https://api.spotify.com/v1/audio-analysis/1oht5GevPN9t1T3kG1m1GO,203613.0,4.0,False,12
327,Should I Stay or Should I Go,The Clash,39shmbIHICJ2Wxnk1fPSdz,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz,,0.743,0.836,2.0,-6.465,1.0,0.116,0.0804,0.0,0.384,0.82,113.375,audio_features,39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,188987.0,4.0,False,8
328,Mannish Boy,Muddy Waters,58PSYdY0GFg0LFb2PxYk4T,https://open.spotify.com/track/58PSYdY0GFg0LFb2PxYk4T,,0.598,0.735,2.0,-10.882,1.0,0.0973,0.44,0.000215,0.681,0.615,111.129,audio_features,58PSYdY0GFg0LFb2PxYk4T,spotify:track:58PSYdY0GFg0LFb2PxYk4T,https://api.spotify.com/v1/tracks/58PSYdY0GFg0LFb2PxYk4T,https://api.spotify.com/v1/audio-analysis/58PSYdY0GFg0LFb2PxYk4T,321133.0,3.0,False,4
329,Just Like a Woman,Bob Dylan,37Dl7jQMmt0gUnzTKqnjkN,https://open.spotify.com/track/37Dl7jQMmt0gUnzTKqnjkN,,0.563,0.441,4.0,-9.902,1.0,0.0437,0.773,0.0,0.351,0.468,115.168,audio_features,37Dl7jQMmt0gUnzTKqnjkN,spotify:track:37Dl7jQMmt0gUnzTKqnjkN,https://api.spotify.com/v1/tracks/37Dl7jQMmt0gUnzTKqnjkN,https://api.spotify.com/v1/audio-analysis/37Dl7jQMmt0gUnzTKqnjkN,290467.0,4.0,False,8
330,Sexual Healing,Marvin Gaye,3VZmChrnVW8JK6ano4gSED,https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED,,0.805,0.602,0.0,-9.7,0.0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600.0,4.0,False,6
331,Weve Gotta Get Out of This Place,The Animals,2DbTRKn4rxtKs6ohyS5u15,https://open.spotify.com/track/2DbTRKn4rxtKs6ohyS5u15,,0.593,0.541,5.0,-6.575,1.0,0.0338,0.556,0.0,0.0987,0.487,124.236,audio_features,2DbTRKn4rxtKs6ohyS5u15,spotify:track:2DbTRKn4rxtKs6ohyS5u15,https://api.spotify.com/v1/tracks/2DbTRKn4rxtKs6ohyS5u15,https://api.spotify.com/v1/audio-analysis/2DbTRKn4rxtKs6ohyS5u15,191707.0,4.0,False,5
332,Ill Feel a Whole Lot Better,The Byrds,2hIGz0CXlqA2ukeuUl8DYP,https://open.spotify.com/track/2hIGz0CXlqA2ukeuUl8DYP,,0.402,0.892,9.0,-7.373,1.0,0.0302,0.0509,0.0,0.345,0.951,134.927,audio_features,2hIGz0CXlqA2ukeuUl8DYP,spotify:track:2hIGz0CXlqA2ukeuUl8DYP,https://api.spotify.com/v1/tracks/2hIGz0CXlqA2ukeuUl8DYP,https://api.spotify.com/v1/audio-analysis/2hIGz0CXlqA2ukeuUl8DYP,151707.0,4.0,False,9
333,I Got a Woman,Ray Charles,2xar08Fq5xra2KKZs5Bw9j,https://open.spotify.com/track/2xar08Fq5xra2KKZs5Bw9j,,0.556,0.61,9.0,-4.729,1.0,0.213,0.833,2.22e-06,0.258,0.665,199.373,audio_features,2xar08Fq5xra2KKZs5Bw9j,spotify:track:2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j,171467.0,4.0,False,9
334,Everyday,Buddy Holly,39lnzOIUCSNaQmgBHoz7rt,https://open.spotify.com/track/39lnzOIUCSNaQmgBHoz7rt,,0.747,0.219,3.0,-12.562,1.0,0.0371,0.584,2.57e-05,0.107,0.498,135.562,audio_features,39lnzOIUCSNaQmgBHoz7rt,spotify:track:39lnzOIUCSNaQmgBHoz7rt,https://api.spotify.com/v1/tracks/39lnzOIUCSNaQmgBHoz7rt,https://api.spotify.com/v1/audio-analysis/39lnzOIUCSNaQmgBHoz7rt,129120.0,4.0,False,11
335,Planet Rock,Afrika Bambaataa & Soulsonic Force,4FupIlegZgvXUuK79qcoKW,https://open.spotify.com/track/4FupIlegZgvXUuK79qcoKW,,0.915,0.807,6.0,-9.636,0.0,0.13,0.011,0.000122,0.201,0.709,127.35,audio_features,4FupIlegZgvXUuK79qcoKW,spotify:track:4FupIlegZgvXUuK79qcoKW,https://api.spotify.com/v1/tracks/4FupIlegZgvXUuK79qcoKW,https://api.spotify.com/v1/audio-analysis/4FupIlegZgvXUuK79qcoKW,319960.0,4.0,False,6
336,I Fall to Pieces,Patsy Cline,6zFsz86nAj5gcvzyVqNL3k,https://open.spotify.com/track/6zFsz86nAj5gcvzyVqNL3k,,0.54,0.0568,10.0,-20.508,1.0,0.0351,0.917,1.01e-06,0.12,0.506,111.791,audio_features,6zFsz86nAj5gcvzyVqNL3k,spotify:track:6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/audio-analysis/6zFsz86nAj5gcvzyVqNL3k,171333.0,4.0,False,12
337,The Wanderer,Dion,3v8d3ku3kiTZVPxEt7a2dE,https://open.spotify.com/track/3v8d3ku3kiTZVPxEt7a2dE,,0.59,0.546,7.0,-10.213,1.0,0.0436,0.301,0.0,0.0936,0.855,114.04,audio_features,3v8d3ku3kiTZVPxEt7a2dE,spotify:track:3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/tracks/3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/audio-analysis/3v8d3ku3kiTZVPxEt7a2dE,168640.0,4.0,False,5
338,Son of a Preacher Man,Dusty Springfield,7odHgoLFi3GQ90E9PeraI3,https://open.spotify.com/track/7odHgoLFi3GQ90E9PeraI3,,0.401,0.498,4.0,-10.682,1.0,0.0757,0.394,0.0,0.13,0.816,181.701,audio_features,7odHgoLFi3GQ90E9PeraI3,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160.0,4.0,False,9
339,Stand!,Sly & the Family Stone,68DqLs1hv7zI08EBvu53wV,https://open.spotify.com/track/68DqLs1hv7zI08EBvu53wV,,0.609,0.788,11.0,-9.726,1.0,0.0629,0.214,2.44e-06,0.191,0.517,108.694,audio_features,68DqLs1hv7zI08EBvu53wV,spotify:track:68DqLs1hv7zI08EBvu53wV,https://api.spotify.com/v1/tracks/68DqLs1hv7zI08EBvu53wV,https://api.spotify.com/v1/audio-analysis/68DqLs1hv7zI08EBvu53wV,187533.0,4.0,False,5
340,Rocket Man,Elton John,3gdewACMIVMEWVbyb8O9sY,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,,0.601,0.532,10.0,-9.119,1.0,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613.0,4.0,False,5
341,Love Shack,The B‐52’s,4W4wYHtsrgDiivRASVOINL,https://open.spotify.com/track/4W4wYHtsrgDiivRASVOINL,,0.701,0.803,5.0,-6.786,0.0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,audio_features,4W4wYHtsrgDiivRASVOINL,spotify:track:4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/tracks/4W4wYHtsrgDiivRASVOINL,https://api.spotify.com/v1/audio-analysis/4W4wYHtsrgDiivRASVOINL,320680.0,4.0,False,4
342,Gimme Some Lovin,The Spencer Davis Group,3qCHUm73I3o5F1mDEfibzo,https://open.spotify.com/track/3qCHUm73I3o5F1mDEfibzo,,0.598,0.564,0.0,-6.454,1.0,0.032,0.216,0.000204,0.277,0.43,147.619,audio_features,3qCHUm73I3o5F1mDEfibzo,spotify:track:3qCHUm73I3o5F1mDEfibzo,https://api.spotify.com/v1/tracks/3qCHUm73I3o5F1mDEfibzo,https://api.spotify.com/v1/audio-analysis/3qCHUm73I3o5F1mDEfibzo,178840.0,4.0,False,3
343,The Night They Drove Old Dixie Down,The Band,2nvcTDmZkRWKNMAL29sLHo,https://open.spotify.com/track/2nvcTDmZkRWKNMAL29sLHo,,0.505,0.483,0.0,-9.272,1.0,0.0334,0.542,0.0,0.222,0.484,125.839,audio_features,2nvcTDmZkRWKNMAL29sLHo,spotify:track:2nvcTDmZkRWKNMAL29sLHo,https://api.spotify.com/v1/tracks/2nvcTDmZkRWKNMAL29sLHo,https://api.spotify.com/v1/audio-analysis/2nvcTDmZkRWKNMAL29sLHo,211787.0,4.0,False,3
344,Higher & Higher,Jackie Wilson,5qyq1H5OPMlfuvZQ1wQNo7,https://open.spotify.com/track/5qyq1H5OPMlfuvZQ1wQNo7,,0.634,0.677,2.0,-7.19,1.0,0.0448,0.318,0.0,0.0902,0.939,95.792,audio_features,5qyq1H5OPMlfuvZQ1wQNo7,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/tracks/5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/audio-analysis/5qyq1H5OPMlfuvZQ1wQNo7,179120.0,4.0,False,11
345,Hot Fun in the Summertime,Sly & the Family Stone,4t6NQkpUmvpvLDCkl3XuwA,https://open.spotify.com/track/4t6NQkpUmvpvLDCkl3XuwA,,0.656,0.65,0.0,-11.643,1.0,0.0574,0.634,0.0147,0.161,0.931,146.268,audio_features,4t6NQkpUmvpvLDCkl3XuwA,spotify:track:4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/tracks/4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/audio-analysis/4t6NQkpUmvpvLDCkl3XuwA,157040.0,3.0,False,10
346,Rappers Delight,The Sugarhill Gang,0FWhGmPVxLI6jOVF0wjALa,https://open.spotify.com/track/0FWhGmPVxLI6jOVF0wjALa,,0.9,0.845,11.0,-7.306,0.0,0.257,0.465,0.0,0.0724,0.914,111.187,audio_features,0FWhGmPVxLI6jOVF0wjALa,spotify:track:0FWhGmPVxLI6jOVF0wjALa,https://api.spotify.com/v1/tracks/0FWhGmPVxLI6jOVF0wjALa,https://api.spotify.com/v1/audio-analysis/0FWhGmPVxLI6jOVF0wjALa,427360.0,4.0,False,1
347,Chain of Fools,Aretha Franklin,2oZmMp5M6L0Rh7G84Um2tF,https://open.spotify.com/track/2oZmMp5M6L0Rh7G84Um2tF,,0.721,0.567,10.0,-9.516,1.0,0.0389,0.221,0.0,0.465,0.914,116.643,audio_features,2oZmMp5M6L0Rh7G84Um2tF,spotify:track:2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/tracks/2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/audio-analysis/2oZmMp5M6L0Rh7G84Um2tF,167067.0,4.0,False,5
348,Paranoid,Black Sabbath,1Y373MqadDRtclJNdnUXVc,https://open.spotify.com/track/1Y373MqadDRtclJNdnUXVc,,0.412,0.658,4.0,-12.051,0.0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,1Y373MqadDRtclJNdnUXVc,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406.0,4.0,False,7
349,Mack the Knife,Bobby Darin,3E5ndyOfO6vFDEIE42HA8o,https://open.spotify.com/track/3E5ndyOfO6vFDEIE42HA8o,,0.549,0.529,3.0,-12.291,0.0,0.108,0.76,0.0,0.206,0.464,82.755,audio_features,3E5ndyOfO6vFDEIE42HA8o,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333.0,4.0,False,13
350,Money Honey,The Drifters,4cOXb4P2Ri6AMVQqfICPRY,https://open.spotify.com/track/4cOXb4P2Ri6AMVQqfICPRY,,0.698,0.449,5.0,-9.371,1.0,0.0829,0.894,0.0,0.106,0.814,124.394,audio_features,4cOXb4P2Ri6AMVQqfICPRY,spotify:track:4cOXb4P2Ri6AMVQqfICPRY,https://api.spotify.com/v1/tracks/4cOXb4P2Ri6AMVQqfICPRY,https://api.spotify.com/v1/audio-analysis/4cOXb4P2Ri6AMVQqfICPRY,179400.0,4.0,False,5
351,All the Young Dudes,Mott the Hoople,0WNGPpmWqzPnk0psUhJ3SX,https://open.spotify.com/track/0WNGPpmWqzPnk0psUhJ3SX,,0.429,0.668,4.0,-7.539,0.0,0.044,0.208,0.0,0.538,0.398,77.737,audio_features,0WNGPpmWqzPnk0psUhJ3SX,spotify:track:0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/tracks/0WNGPpmWqzPnk0psUhJ3SX,https://api.spotify.com/v1/audio-analysis/0WNGPpmWqzPnk0psUhJ3SX,211067.0,4.0,False,13
352,Highway to Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,,0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400.0,4.0,False,6
353,Heart of Glass,Blondie,4v2rkl1mC3zVAz0nXMx9r4,https://open.spotify.com/track/4v2rkl1mC3zVAz0nXMx9r4,,0.77,0.654,4.0,-6.108,1.0,0.0361,0.0539,0.00047,0.0819,0.685,114.82,audio_features,4v2rkl1mC3zVAz0nXMx9r4,spotify:track:4v2rkl1mC3zVAz0nXMx9r4,https://api.spotify.com/v1/tracks/4v2rkl1mC3zVAz0nXMx9r4,https://api.spotify.com/v1/audio-analysis/4v2rkl1mC3zVAz0nXMx9r4,229423.0,4.0,False,11
354,Paranoid Android,Radiohead,6LgJvl0Xdtc73RJ1mmpotq,https://open.spotify.com/track/6LgJvl0Xdtc73RJ1mmpotq,,0.251,0.848,5.0,-6.501,1.0,0.0579,0.0377,0.00591,0.0545,0.207,163.709,audio_features,6LgJvl0Xdtc73RJ1mmpotq,spotify:track:6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/audio-analysis/6LgJvl0Xdtc73RJ1mmpotq,387213.0,4.0,False,9
355,Wild Thing,The Troggs,7jGzYUZ2Bgg8BDfYlQRfn8,https://open.spotify.com/track/7jGzYUZ2Bgg8BDfYlQRfn8,,0.453,0.658,9.0,-13.472,1.0,0.0539,0.741,0.0288,0.135,0.761,203.871,audio_features,7jGzYUZ2Bgg8BDfYlQRfn8,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,https://api.spotify.com/v1/tracks/7jGzYUZ2Bgg8BDfYlQRfn8,https://api.spotify.com/v1/audio-analysis/7jGzYUZ2Bgg8BDfYlQRfn8,155333.0,4.0,False,9
356,I Can See for Miles,The Who,7B9F9nLxe7MZgZ68Jj86Fn,https://open.spotify.com/track/7B9F9nLxe7MZgZ68Jj86Fn,,0.338,0.815,9.0,-6.485,1.0,0.0673,0.00325,0.000403,0.0884,0.199,133.014,audio_features,7B9F9nLxe7MZgZ68Jj86Fn,spotify:track:7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/tracks/7B9F9nLxe7MZgZ68Jj86Fn,https://api.spotify.com/v1/audio-analysis/7B9F9nLxe7MZgZ68Jj86Fn,247307.0,4.0,False,9
357,Hallelujah,Jeff Buckley,3pRaLNL3b8x5uBOcsgvdqM,https://open.spotify.com/track/3pRaLNL3b8x5uBOcsgvdqM,,0.324,0.136,0.0,-10.33,1.0,0.0318,0.931,0.00117,0.176,0.0831,97.256,audio_features,3pRaLNL3b8x5uBOcsgvdqM,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/tracks/3pRaLNL3b8x5uBOcsgvdqM,https://api.spotify.com/v1/audio-analysis/3pRaLNL3b8x5uBOcsgvdqM,413827.0,3.0,False,10
358,Oh What a Night,The Dells,2ht21Rlf8L6cPLBkYmhpcs,https://open.spotify.com/track/2ht21Rlf8L6cPLBkYmhpcs,,0.5,0.543,8.0,-7.354,1.0,0.0341,0.103,0.0,0.0748,0.597,106.291,audio_features,2ht21Rlf8L6cPLBkYmhpcs,spotify:track:2ht21Rlf8L6cPLBkYmhpcs,https://api.spotify.com/v1/tracks/2ht21Rlf8L6cPLBkYmhpcs,https://api.spotify.com/v1/audio-analysis/2ht21Rlf8L6cPLBkYmhpcs,247267.0,3.0,False,10
359,Higher Ground,Stevie Wonder,0dMd4rilfd6gPbXaLpNYhu,https://open.spotify.com/track/0dMd4rilfd6gPbXaLpNYhu,,0.716,0.85,8.0,-9.949,1.0,0.0426,0.0631,0.00133,0.189,0.821,125.474,audio_features,0dMd4rilfd6gPbXaLpNYhu,spotify:track:0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/tracks/0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/audio-analysis/0dMd4rilfd6gPbXaLpNYhu,222600.0,4.0,False,5
360,Ooo Baby Baby,The Miracles,3nsJGZ5RV2ZHkbKvD771gU,https://open.spotify.com/track/3nsJGZ5RV2ZHkbKvD771gU,,0.185,0.344,7.0,-9.378,1.0,0.0295,0.81,0.0,0.166,0.424,178.635,audio_features,3nsJGZ5RV2ZHkbKvD771gU,spotify:track:3nsJGZ5RV2ZHkbKvD771gU,https://api.spotify.com/v1/tracks/3nsJGZ5RV2ZHkbKvD771gU,https://api.spotify.com/v1/audio-analysis/3nsJGZ5RV2ZHkbKvD771gU,164160.0,3.0,False,10
361,Hes a Rebel,The Crystals,0mG8Hety4RELeo6p808fcy,https://open.spotify.com/track/0mG8Hety4RELeo6p808fcy,,0.712,0.757,6.0,-6.449,1.0,0.0572,0.63,1.63e-06,0.529,0.866,117.367,audio_features,0mG8Hety4RELeo6p808fcy,spotify:track:0mG8Hety4RELeo6p808fcy,https://api.spotify.com/v1/tracks/0mG8Hety4RELeo6p808fcy,https://api.spotify.com/v1/audio-analysis/0mG8Hety4RELeo6p808fcy,150605.0,4.0,False,8
362,Sail Away,Randy Newman,79zQv3SsEOmyPAgUP4YDjz,https://open.spotify.com/track/79zQv3SsEOmyPAgUP4YDjz,,0.341,0.161,5.0,-12.324,1.0,0.0326,0.936,0.000488,0.12,0.0961,134.75,audio_features,79zQv3SsEOmyPAgUP4YDjz,spotify:track:79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/tracks/79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/audio-analysis/79zQv3SsEOmyPAgUP4YDjz,173267.0,4.0,False,12
363,Tighten Up,Archie Bell & the Drells,6IIcvtmuGpWIasqOpyGlyY,https://open.spotify.com/track/6IIcvtmuGpWIasqOpyGlyY,,0.708,0.441,11.0,-12.931,1.0,0.196,0.242,0.000147,0.0899,0.724,125.191,audio_features,6IIcvtmuGpWIasqOpyGlyY,spotify:track:6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/tracks/6IIcvtmuGpWIasqOpyGlyY,https://api.spotify.com/v1/audio-analysis/6IIcvtmuGpWIasqOpyGlyY,196000.0,4.0,False,5
364,Walking in the Rain,The Ronettes,6LHzCuLzfZQr0V8eZD9TPC,https://open.spotify.com/track/6LHzCuLzfZQr0V8eZD9TPC,,0.495,0.649,10.0,-8.295,1.0,0.032,0.434,0.0,0.1,0.403,108.031,audio_features,6LHzCuLzfZQr0V8eZD9TPC,spotify:track:6LHzCuLzfZQr0V8eZD9TPC,https://api.spotify.com/v1/tracks/6LHzCuLzfZQr0V8eZD9TPC,https://api.spotify.com/v1/audio-analysis/6LHzCuLzfZQr0V8eZD9TPC,196720.0,4.0,False,2
365,Personality Crisis,New York Dolls,4AwKXevZmsTNa3KZVj3rzl,https://open.spotify.com/track/4AwKXevZmsTNa3KZVj3rzl,,0.429,0.914,7.0,-9.594,1.0,0.0505,0.0321,9.26e-05,0.436,0.685,155.588,audio_features,4AwKXevZmsTNa3KZVj3rzl,spotify:track:4AwKXevZmsTNa3KZVj3rzl,https://api.spotify.com/v1/tracks/4AwKXevZmsTNa3KZVj3rzl,https://api.spotify.com/v1/audio-analysis/4AwKXevZmsTNa3KZVj3rzl,221507.0,4.0,False,9
366,Sunday Bloody Sunday,U2,6C4LXC9UFH1IKiHYOp0BiJ,https://open.spotify.com/track/6C4LXC9UFH1IKiHYOp0BiJ,,0.543,0.944,6.0,-7.495,1.0,0.0543,0.402,0.000564,0.0373,0.735,101.174,audio_features,6C4LXC9UFH1IKiHYOp0BiJ,spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,https://api.spotify.com/v1/tracks/6C4LXC9UFH1IKiHYOp0BiJ,https://api.spotify.com/v1/audio-analysis/6C4LXC9UFH1IKiHYOp0BiJ,279440.0,4.0,False,2
367,Roadrunner,The Modern Lovers,5E5HYgxGMp3BPakHGfKfIB,https://open.spotify.com/track/5E5HYgxGMp3BPakHGfKfIB,,0.462,0.84,2.0,-6.666,1.0,0.0346,4.98e-05,6.47e-05,0.0893,0.804,75.54,audio_features,5E5HYgxGMp3BPakHGfKfIB,spotify:track:5E5HYgxGMp3BPakHGfKfIB,https://api.spotify.com/v1/tracks/5E5HYgxGMp3BPakHGfKfIB,https://api.spotify.com/v1/audio-analysis/5E5HYgxGMp3BPakHGfKfIB,246440.0,4.0,False,2
